"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut";"latitude";"longitude"
"Le François";"Elem";"ce.9720180n@ac-martinique.fr";"97240";"Ecole primaire AUGUSTE VIVIES - MORNE ACAJOU";"Martinique";"Morne Acajou";"Public";"14.580350669989558";"-60.907999751588434"
"Gros-Morne";"Elem";"ce.9720189y@ac-martinique.fr";"97213";"Ecole élémentaire A";"Martinique";"Rue Jules Ferry";"Public";"14.710620836470955";"-61.00382999376118"
"Le Lamentin";"Elem";"ce.9720195e@ac-martinique.fr";"97232";"Ecole élémentaire LAMENTIN D - PLACE D'ARMES";"Martinique";"Place D'Armes";"Public";"14.615708189706073";"-60.99031939294"
"Le Lamentin";"Elem";"ce.9720199j@ac-martinique.fr";"97232";"Ecole élémentaire PIERRE ZOBDA QUITMAN CYCLE 2";"Martinique";"Rue Léopold Bissol";"Public";"14.618534620131797";"-60.997220596479025"
"Le Lamentin";"Elem";"ce.9720200k@ac-martinique.fr";"97232";"Ecole Primaire Croix Rivail";"Martinique";"Croix Rivail";"Public";"14.609758616325857";"-60.95149981639021"
"Le Lorrain";"Elem";"ce.9720209v@ac-martinique.fr";"97214";"Ecole élémentaire Leon Cecile";"Martinique";"Carabin";"Public";"14.802840603666064";"-61.05981966131801"
"Le Morne-Vert";"Elem";"ce.9720236z@ac-martinique.fr";"97226";"Ecole primaire";"Martinique";"Bourg";"Public";"14.707285277722058";"-61.14568016517112"
"Rivière-Pilote";"Elem";"ce.9720242f@ac-martinique.fr";"97211";"Ecole élémentaire RIVIERE-PILOTE B";"Martinique";"En Camee";"Public";"14.481394664175797";"-60.90814968826309"
"Saint-Joseph";"Elem";"ce.9720243g@ac-martinique.fr";"97212";"Ecole primaire Presqu'Ile";"Martinique";"Quartier Presqu'Ile";"Public";"14.675545092482176";"-61.00393966261729"
"Rivière-Salée";"Elem";"ce.9720251r@ac-martinique.fr";"97215";"Ecole élémentaire B";"Martinique";"Avenue Des Ecoles";"Public";"14.524896936151398";"-60.97437235689317"
"Rivière-Salée";"Elem";"ce.9720257x@ac-martinique.fr";"97215";"Ecole primaire Desmarinieres";"Martinique";"Quartier Desmarinières";"Public";"14.510214446053169";"-60.94024989098937"
"Le Robert";"Mater";"ce.9720263d@ac-martinique.fr";"97231";"Ecole maternelle Mano Césaire";"Martinique";"Quartier Moulin À Vent";"Public";"14.682080644899736";"-60.94381655283485"
"Saint-Esprit";"Elem";"ce.9720284b@ac-martinique.fr";"97270";"Ecole primaire Morne Lavaleur";"Martinique";"Morne Lavaleur";"Public";"14.567084724791133";"-60.944389550590394"
"Saint-Joseph";"Elem";"ce.9720287e@ac-martinique.fr";"97212";"Ecole élémentaire MARCEAU EDOUARD - SAINT-JOSEPH A";"Martinique";"Espace Emile Maurice, Belle Etoile";"Public";"14.673218839857956";"-61.03379027994462"
"Saint-Joseph";"Elem";"ce.9720293l@ac-martinique.fr";"97212";"Ecole primaire AMBROISE PALIX - GONDEAU";"Martinique";"Quartier Gondeau";"Public";"14.65382406808545";"-61.04021955643557"
"Sainte-Marie";"Elem";"ce.9720300u@ac-martinique.fr";"97230";"Ecole élémentaire HENRI-GUEDON";"Martinique";"Rue De La Roseraie";"Public";"14.78275393523846";"-60.9959188059736"
"Sainte-Marie";"Mater";"ce.9720312g@ac-martinique.fr";"97230";"Ecole maternelle LE KACHIBOU";"Martinique";"Quartier Morne Des Esses";"Public";"14.748493195672491";"-61.01073003787619"
"Sainte-Marie";"Elem";"ce.9720317m@ac-martinique.fr";"97230";"Ecole primaire Les Jacquiers";"Martinique";"Quartier Saint-Jacques";"Public";"14.78556138419237";"-61.03645016183573"
"Schoelcher";"Elem";"ce.9720322t@ac-martinique.fr";"97233";"Ecole primaire Anse Madame B";"Martinique";"Anse Madame";"Public";"14.619261976689762";"-61.10006018205207"
"Fort-de-France";"Elem";"ce.9720356e@ac-martinique.fr";"97200";"Ecole primaire Haut-Didier";"Martinique";"Route De Didier";"Public";"14.61727721598476";"-61.079197221070814"
"Fort-de-France";"Elem";"ce.9720357f@ac-martinique.fr";"97200";"Ecole élémentaire Dillon A";"Martinique";"25 Avenue Judes Turiaf, Cité Dillon";"Public";"14.609602729598222";"-61.0501002669641"
"Fort-de-France";"Elem";"ce.9720362l@ac-martinique.fr";"97200";"Ecole primaire René Cassin";"Martinique";"Crozanville";"Public";"14.611074740018637";"-61.06680040468289"
"Le François";"Elem";"ce.9720393v@ac-martinique.fr";"97240";"Ecole Primaire Morne Pitault A";"Martinique";"Quartier Morne Pitault";"Public";"14.606929885117912";"-60.94284022283736"
"Fort-de-France";"Mater";"ce.9720465y@ac-martinique.fr";"97200";"Ecole maternelle SUZANNE ROUSSI";"Martinique";"100  Route De Schoelcher";"Public";"14.609183092357553";"-61.08385673752577"
"Rivière-Pilote";"Mater";"ce.9720503p@ac-martinique.fr";"97211";"Ecole maternelle Jossaud";"Martinique";"Josseaud";"Public";"14.5261801084219";"-60.887460013384114"
"Fort-de-France";"Mater";"ce.9720575t@ac-martinique.fr";"97200";"Ecole maternelle MARIE-ROSE CABASSET - Redoute A";"Martinique";"Rue De La Jeunesse, Redoute";"Public";"14.629898149307607";"-61.05608014975016"
"Le Robert";"Elem";"ce.9720576u@ac-martinique.fr";"97231";"Ecole élémentaire HECTOR SAINTE-ROSE";"Martinique";"Quartier Mansarde";"Public";"14.676517960560798";"-60.94270635852952"
"Gros-Morne";"Elem";"ce.9720606b@ac-martinique.fr";"97213";"Ecole élémentaire GROS-MORNE C";"Martinique";"Quartier La Fraîcheur Clg Euzhan Palcy";"Public";"14.710620836470955";"-61.00382999376118"
"Basse-Pointe";"Elem";"ce.9720686n@ac-martinique.fr";"97218";"Ecole élémentaire MIXTE A - BOURG BASSE POINTE";"Martinique";"Bourg Basse-Pointe";"Public";"14.869213727617405";"-61.11946009824996"
"Le Robert";"Mater";"ce.9720687p@ac-martinique.fr";"97231";"Ecole maternelle Hélène PIDERY";"Martinique";"Quartier Mansarde";"Public";"14.676517960560798";"-60.94270635852952"
"Fort-de-France";"Elem";"ce.9720730l@ac-martinique.fr";"97200";"Ecole élémentaire Baie des Tourelles A";"Martinique";"Route De La Tsf, Baie Des Tourelles";"Public";"14.607393641321702";"-61.05491484796278"
"Le Prêcheur";"Elem";"ce.9720733p@ac-martinique.fr";"97250";"Ecole élémentaire A";"Martinique";"Cité Pohie";"Public";"14.801666403214854";"-61.22538045952042"
"Saint-Joseph";"Elem";"ce.9720794f@ac-martinique.fr";"97212";"Ecole élémentaire SAINT-JOSEPH B - HENRI MAURICE";"Martinique";"Rue Eugène Maillard";"Public";"14.670963301440098";"-61.03839243770624"
"Fort-de-France";"Elem";"ce.9720834z@ac-martinique.fr";"97200";"Ecole élémentaire MARIE-THERESE GERTRUDE";"Martinique";"Coridon";"Public";"14.625232426524754";"-61.05716997560615"
"Le François";"Mater";"ce.9720840f@ac-martinique.fr";"97240";"Ecole maternelle privée Les Coccinelles";"Martinique";"Pointe Jacques";"Privé";"14.603298910760072";"-60.874590050879355"
"Le François";"Elem";"info@martinique-international-school.com";"97240";"ECOLE ELEMENTAIRE PRIVEE HORS CONTRAT ASSOCIATION MARTINIQUE INTERNATIONAL EDUCATION";"Martinique";"Quartier Dostaly Ouest";"Privé";"14.587872387180111";"-60.86833138548784"
"Le Marin";"Elem";"ce.9720980h@ac-martinique.fr";"97290";"ECOLE PRIMAIRE CEDALISE";"Martinique";"Quartier Cédalise";"Public";"14.484688160705112";"-60.84531659220516"
"Basse-Pointe";"Elem";"ce.9720103e@ac-martinique.fr";"97218";"Ecole primaire Hauteurs Bourdon";"Martinique";"Hauteurs Bourdon";"Public";"14.850570988338104";"-61.135520100563554"
"Ducos";"Elem";"ce.9720115t@ac-martinique.fr";"97224";"Ecole élémentaire Léon LIN";"Martinique";"Rue Jules Ferry";"Public";"14.575030230581811";"-60.974579313378094"
"Fort-de-France";"Elem";"ce.9720163v@ac-martinique.fr";"97200";"Ecole élémentaire Marcel Placide";"Martinique";"33 Boulevard Adhémar Modock, Rive Droite Levassor";"Public";"14.606179337803574";"-61.073456327190065"
"Fort-de-France";"Elem";"ce.9720170c@ac-martinique.fr";"97234";"Ecole primaire SOLANGE FITTE-DUVAL";"Martinique";"Tivoli";"Public";"14.636278672474063";"-61.07178025689365"
"Le François";"Mater";"ce.9720175h@ac-martinique.fr";"97240";"Ecole maternelle François Duval";"Martinique";"Rue Florent Holo";"Public";"14.615744426827874";"-60.902333834855156"
"Le François";"Elem";"ce.9720179m@ac-martinique.fr";"97240";"Ecole primaire Hanétha VETE-CONGOLO";"Martinique";"Dumaine";"Public";"14.592466690923736";"-60.90761992227655"
"Le François";"Elem";"ce.9720183s@ac-martinique.fr";"97240";"Ecole primaire Morne Pitault B";"Martinique";"Morne Pitault";"Public";"14.606929885117912";"-60.94284022283736"
"Gros-Morne";"Elem";"ce.9720193c@ac-martinique.fr";"97213";"Ecole primaire GLOTIN";"Martinique";"Glottin";"Public";"14.683575424745248";"-61.00377025831391"
"Gros-Morne";"Elem";"ce.9720194d@ac-martinique.fr";"97213";"Ecole primaire Rivière Lézarde";"Martinique";"Quartier Rivière Lezarde";"Public";"14.704542667897291";"-61.02587013920831"
"Le Lamentin";"Elem";"ce.9720204p@ac-martinique.fr";"97232";"Ecole primaire Sarrault";"Martinique";"Sarrault";"Public";"14.64107708084492";"-60.96323029864664"
"Le Marigot";"Elem";"ce.9720218e@ac-martinique.fr";"97225";"Ecole élémentaire BAIGNOIRE";"Martinique";"Baignoire";"Public";"14.820461998367948";"-61.023550023832826"
"Le Morne-Rouge";"Elem";"ce.9720233w@ac-martinique.fr";"97260";"Ecole primaire Fond Marie Reine";"Martinique";"Rue Alain Plénel, Fond Marie Reine";"Public";"14.774898976946874";"-61.13462186509157"
"Rivière-Pilote";"Elem";"ce.9720241e@ac-martinique.fr";"97211";"Ecole élémentaire JULES LUCRECE";"Martinique";"Rue Décembre 1959";"Public";"14.487161600473069";"-60.90337954497193"
"Rivière-Pilote";"Elem";"ce.9720246k@ac-martinique.fr";"97211";"Ecole élémentaire Elie Scholastique";"Martinique";"Josseaud";"Public";"14.5261801084219";"-60.887460013384114"
"Rivière-Pilote";"Elem";"ce.9720250p@ac-martinique.fr";"97211";"Ecole primaire La Renée";"Martinique";"La Renee";"Public";"14.52704635709084";"-60.89837992428758"
"Rivière-Salée";"Mater";"ce.9720253t@ac-martinique.fr";"97215";"Ecole maternelle Grand Bourg";"Martinique";"Grand Bourg";"Public";"14.52829159696525";"-60.97977008127847"
"Rivière-Salée";"Elem";"ce.9720258y@ac-martinique.fr";"97215";"Ecole primaire Fond Masson";"Martinique";"Quartier Fond Masson";"Public";"14.538386104742841";"-60.93456026367073"
"Le Robert";"Mater";"ce.9720274r@ac-martinique.fr";"97231";"Ecole maternelle Simone Branglidor";"Martinique";"Quartier Vert-Pre";"Public";"14.686996678865947";"-60.94925688554273"
"Saint-Esprit";"Elem";"ce.9720281y@ac-martinique.fr";"97270";"Ecole élémentaire René ACHEEN";"Martinique";"Ter Résidence Résidence Gueydon";"Public";"14.569341652939235";"-60.933789762546105"
"Saint-Esprit";"Elem";"ce.9720283a@ac-martinique.fr";"97270";"Ecole primaire Grand Bassin";"Martinique";"Grand Bassin";"Public";"14.561597047388377";"-60.90126954106659"
"Saint-Esprit";"Elem";"ce.9720286d@ac-martinique.fr";"97270";"Ecole primaire Raymond Labat - VALATTE";"Martinique";"Valatte";"Public";"14.5474603366831";"-60.903240039251926"
"Sainte-Luce";"Elem";"ce.9720298s@ac-martinique.fr";"97228";"Ecole élémentaire Omer Lesueur Monesie";"Martinique";"Monesie";"Public";"14.500244441716461";"-60.942509689765956"
"Sainte-Marie";"Elem";"ce.9720307b@ac-martinique.fr";"97230";"Ecole primaire JEROME MERCAN";"Martinique";"Quartier Derrière Morne";"Public";"14.761058644749337";"-60.98001042241719"
"Sainte-Marie";"Elem";"ce.9720308c@ac-martinique.fr";"97230";"Ecole primaire Euloge Astar";"Martinique";"Quartier Eudorcait Fourniol";"Public";"14.765870945341755";"-61.01611994143451"
"Sainte-Marie";"Elem";"ce.9720316l@ac-martinique.fr";"97230";"Ecole primaire SUZETTE MARVEAUX";"Martinique";"Quartier Recule";"Public";"14.78121583977577";"-61.02345981341334"
"Saint-Pierre";"Elem";"ce.9720319p@ac-martinique.fr";"97250";"Ecole élémentaire SAINT-PIERRE B - LOUIS PHILEMOND-MONTOUT";"Martinique";"Rue Victor Hugo";"Public";"14.746299999293912";"-61.17587997629075"
"Saint-Pierre";"Mater";"ce.9720320r@ac-martinique.fr";"97250";"Ecole maternelle SAINT-PIERRE";"Martinique";"Rue Alfred Lacroix";"Public";"14.739762703867681";"-61.17432322742972"
"La Trinité";"Elem";"ce.9720332d@ac-martinique.fr";"97220";"Ecole primaire Christiane LANGE";"Martinique";"Tartane";"Public";"14.75953117034258";"-60.91769023953434"
"Les Trois-Ilets";"Elem";"ce.9720336h@ac-martinique.fr";"97229";"Ecole élémentaire A - ILET CHARLES";"Martinique";"65 Avenue Impératrice Joséphine";"Public";"14.539076859231258";"-61.03597514724114"
"Les Trois-Ilets";"Mater";"ce.9720337j@ac-martinique.fr";"97229";"Ecole maternelle Ilet Thebloux";"Martinique";"Rue Anse-Mitan";"Public";"14.549556712607512";"-61.051080411460134"
"Le Vauclin";"Elem";"ce.9720340m@ac-martinique.fr";"97280";"Ecole élémentaire LES ALGUES MARINES";"Martinique";"Boulevard Général De Gaulle";"Public";"14.545274562444572";"-60.83886355741037"
"Fort-de-France";"Mater";"ce.9720371w@ac-martinique.fr";"97200";"Ecole maternelle LES POUSSINS";"Martinique";"Voie Principale, Coridon";"Public";"14.619827569001254";"-61.05838039267503"
"Fort-de-France";"Elem";"ce.9720403f@ac-martinique.fr";"97200";"Ecole primaire privée AMEP primaire";"Martinique";"5 Route Km Route De Moutte";"Privé";"14.618180260259038";"-61.056661229016534"
"Sainte-Luce";"Mater";"ce.9720419y@ac-martinique.fr";"97228";"Ecole maternelle Les Abeilles";"Martinique";"Rue Jules Ferry";"Public";"14.470774365543527";"-60.9194696175874"
"Rivière-Salée";"Elem";"ce.9720437t@ac-martinique.fr";"97215";"Ecole élémentaire Petit Bourg";"Martinique";"Rue Stephen Rose - Petit Bourg";"Public";"14.549949193900103";"-60.963131719623334"
"Schoelcher";"Elem";"ce.9720461u@ac-martinique.fr";"97233";"Ecole primaire Ozanam";"Martinique";"Quartier Saint-Georges";"Public";"14.606144284272661";"-61.09227993805324"
"Le Lorrain";"Mater";"ce.9720477l@ac-martinique.fr";"97214";"Ecole maternelle Carabin";"Martinique";"Quartier Carabin";"Public";"14.807638990759441";"-61.06344974595926"
"Le Lamentin";"Elem";"ce.9720539d@ac-martinique.fr";"97232";"Ecole primaire Gondeau Palmiste B";"Martinique";"Gondeau Palmiste";"Public";"14.641849052713132";"-61.023199588824255"
"Fort-de-France";"Mater";"ce.9720540e@ac-martinique.fr";"97200";"Ecole maternelle Pont Viard";"Martinique";"Boulevard Adhémar Modock, Rive Droite Levassor";"Public";"14.606179337803574";"-61.073456327190065"
"La Trinité";"Mater";"ce.9720545k@ac-martinique.fr";"97220";"Ecole maternelle Auguste Rejon";"Martinique";"Quartier Beausejour";"Public";"14.744573236385042";"-60.946450273733596"
"La Trinité";"Elem";"ce.9720552t@ac-martinique.fr";"97220";"Ecole élémentaire AUGUSTE REJON";"Martinique";"Quartier Beauséjour";"Public";"14.743772643267468";"-60.94624978639351"
"Fort-de-France";"Mater";"ce.9720581z@ac-martinique.fr";"97200";"Ecole maternelle KAY ZAMANA";"Martinique";"Rue Du Professeur Raymond Garcin";"Public";"14.627613589361674";"-61.078294310090634"
"La Trinité";"Mater";"ce.9720602x@ac-martinique.fr";"97220";"Ecole maternelle Pierre Cirille";"Martinique";"Rue Joseph Lagrosillière";"Public";"14.742738048451692";"-60.96352583616721"
"Sainte-Marie";"Mater";"ce.9720689s@ac-martinique.fr";"97230";"Ecole maternelle Pauline Nogard";"Martinique";"Quartier Bezaudin";"Public";"14.75777223253147";"-61.03685023147466"
"Sainte-Marie";"Elem";"ce.9720704h@ac-martinique.fr";"97230";"Ecole élémentaire FRANCOIS GROSY";"Martinique";"1211 Rue Félix, Morne Des Esses";"Public";"14.74474961849002";"-61.01613034514083"
"Fort-de-France";"Mater";"ce.9720800m@ac-martinique.fr";"97200";"Ecole maternelle Les Hauts du Port";"Martinique";"Les Hauts Du Port";"Public";"14.60484867522102";"-61.06217019056248"
"Schoelcher";"Mater";"ce.9720802p@ac-martinique.fr";"97233";"Ecole maternelle d'application Anse Madame";"Martinique";"7 Rue Edmond Aubin";"Public";"14.618094829202045";"-61.09900755221005"
"Macouba";"Elem";"ce.9720820j@ac-martinique.fr";"97218";"Ecole primaire MACOUBA";"Martinique";"Ter Rue Terre Patate";"Public";"14.875177783598424";"-61.139469802504124"
"Fort-de-France";"Elem";"ce.9720864g@ac-martinique.fr";"97200";"Emilie Fordant Desclieux";"Martinique";"Quartier Desclieux";"Public";"14.607429176155685";"-61.068759799031895"
"Fort-de-France";"Elem";"97p.martinique@fsspx.fr";"97200";"Saint Dominique Savio";"Martinique";"20 Avenue Martin Luther King";"Privé";"14.607224236488324";"-61.075233690518544"
"Le Lamentin";"Elem";"contact@caribbean-montessori-school.com";"97232";"Ecole primaire privée Hors Contrat CARIBBEAN MONTESSORI SCHOOL (CMS)";"Martinique";"192 Impasse Poyo, Quartier Sarrault";"Privé";"14.640062954012064";"-60.9729329473987"
"Le Marin";"Elem";"ce.9720981j@ac-martinique.fr";"97290";"ECOLE PRIMAIRE DU BOURG DU MARIN";"Martinique";"Rue Victor Lamon";"Public";"14.470910409362336";"-60.86806219045593"
