"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut";"latitude";"longitude"
"Vanault-les-Dames";"Elem";"ce.0511303p@ac-reims.fr";"51340";"Ecole primaire";"Marne";"5 Place Du Matras";"Public";"48.84326120941832";"4.773110186612822"
"Reims";"Elem";"ce.0511340e@ac-reims.fr";"51100";"Ecole primaire privée Sainte Madeleine";"Marne";"9 Rue Henri Delacroix";"Privé";"49.25112070041014";"4.024889705535002"
"Courtisols";"Elem";"ce.0511347m@ac-reims.fr";"51460";"Ecole primaire privée Sainte Marie";"Marne";"10  Rue Massez";"Privé";"48.98705826386031";"4.518099656835332"
"Epernay";"Elem";"ce.0511348n@ac-reims.fr";"51200";"Ecole primaire privée Sainte Marie";"Marne";"16 Rue Saint-Victor";"Privé";"49.038339242821856";"3.9580201047281496"
"Fismes";"Elem";"ce.0511350r@ac-reims.fr";"51170";"Ecole primaire privée Sainte Macre";"Marne";"20 Rue Des Chailleaux";"Privé";"49.30526713350783";"3.6805896541507113"
"Reims";"Elem";"ce.0511352t@ac-reims.fr";"51100";"Ecole primaire privée Saint André";"Marne";"33 Rue Raymond Guyot";"Privé";"49.260716897473614";"4.045249447920823"
"Rilly-la-Montagne";"Elem";"ce.0511353u@ac-reims.fr";"51500";"Ecole primaire privée Sainte Jeanne d'Arc";"Marne";"7 Rue Gambetta";"Privé";"49.16642747743268";"4.04222014668044"
"Reims";"Elem";"ce.0511354v@ac-reims.fr";"51100";"Ecole primaire privée la Providence";"Marne";"1  Place Nicolas Bergier";"Privé";"49.260366804051124";"4.052529592199595"
"Reims";"Elem";"ce.0511362d@ac-reims.fr";"51096";"Ecole primaire privée Sacré Coeur";"Marne";"86 Rue De Courlancy";"Privé";"49.24018244524645";"4.025769977758131"
"Reims";"Elem";"ce.0511364f@ac-reims.fr";"51100";"Ecole primaire privée Jeanne d'Arc";"Marne";"94 Avenue De Laon";"Privé";"49.26642746912786";"4.025679637634727"
"Verzenay";"Elem";"ce.0511389h@ac-reims.fr";"51360";"Ecole primaire";"Marne";"30 Rue  Rue De Mailly";"Public";"49.15940432668601";"4.142788572083215"
"Verzy";"Elem";"ce.0511395p@ac-reims.fr";"51380";"Ecole primaire";"Marne";"6 Rue Jean Descharmes";"Public";"49.14683588974239";"4.164639317275088"
"Epernay";"Mater";"ce.0511410f@ac-reims.fr";"51200";"Ecole maternelle Pré-aux-Coudes - Rive Droite";"Marne";"7 Rue Du Colombier";"Public";"49.05081865205821";"3.9706904823859386"
"Reims";"Mater";"ce.0511415l@ac-reims.fr";"51100";"Ecole maternelle Danube";"Marne";"3 Rue Danube";"Public";"49.25462540556736";"4.063910253088326"
"Reims";"Elem";"ce.0511438l@ac-reims.fr";"51100";"Ecole élémentaire Trois Fontaines";"Marne";"330 Rue Paul Vaillant Couturier";"Public";"49.27795471304082";"4.008420174187607"
"Mareuil-le-Port";"Elem";"ce.0511480g@ac-reims.fr";"51700";"Ecole primaire";"Marne";"_ Rue Du Professeur Nicaise";"Public";"49.0857568639115";"3.7376802068096953"
"Saint-Brice-Courcelles";"Elem";"ce.0511485m@ac-reims.fr";"51370";"Ecole élémentaire d'application Jacques Prévert";"Marne";"4 Rue Louis Bertrand";"Public";"49.26239267118199";"3.9888394290089866"
"Humbécourt";"Elem";"ce.0520294m@ac-reims.fr";"52290";"Ecole primaire";"Haute-Marne";"5 Rue Abel Guérin";"Public";"48.583197832161304";"4.899089866286164"
"Saint-Dizier";"Mater";"ce.0520303x@ac-reims.fr";"52100";"Ecole maternelle Michelet";"Haute-Marne";"Rue Des Bragards La Noue";"Public";"48.63736832282025";"4.938320067872564"
"Saulxures";"Elem";"ce.0520440w@ac-reims.fr";"52140";"Ecole primaire Saulxures";"Haute-Marne";"Rue De L'Eglise, Saulxures";"Public";"47.95580690620977";"5.586050391948381"
"Parnoy-en-Bassigny";"Elem";"ce.0520455m@ac-reims.fr";"52400";"Ecole primaire";"Haute-Marne";"7 Chemin Des Combes";"Public";"48.005291858902886";"5.642940016486736"
"Saint-Dizier";"Elem";"ce.0520630c@ac-reims.fr";"52100";"Ecole primaire Gambetta";"Haute-Marne";"80 Rue Mal De Lattre De Tassigny";"Public";"48.637329804518544";"4.953949896131241"
"Rachecourt-sur-Marne";"Elem";"ce.0520654d@ac-reims.fr";"52170";"Ecole primaire";"Haute-Marne";"67 Avenue De Belgique";"Public";"48.531381251143756";"5.09674968158159"
"Saint-Dizier";"Elem";"ce.0520669v@ac-reims.fr";"52100";"Ecole élémentaire Jean de la Fontaine";"Haute-Marne";"2 Bis Rue André Barbaux";"Public";"48.645929795290435";"4.965379398681365"
"Val-de-Meuse";"Elem";"ce.0520807v@ac-reims.fr";"52140";"Ecole élémentaire Montigny-Le-Roi";"Haute-Marne";"19 Avenue De Lierneux, Montigny Le Roi";"Public";"48.000773988546136";"5.48945279537397"
"Arc-en-Barrois";"Elem";"ce.0520905b@ac-reims.fr";"52210";"Ecole élémentaire";"Haute-Marne";"14 Rue Anatole Gabeur";"Public";"47.94934916358439";"5.006949615749329"
"Epinal";"Mater";"ce.0880304c@ac-nancy-metz.fr";"88000";"Ecole Maternelle - Guilgot -";"Vosges";"10 Place Guilgot";"Public";"48.17680070104852";"6.450381572304303"
"Neufchâteau";"Elem";"ce.0880329e@ac-nancy-metz.fr";"88300";"Ecole Primaire  Julie Victoire";"Vosges";"13 Place Carrière";"Public";"48.355511850281566";"5.697446706361993"
"Rebeuville";"Elem";"ce.0880338p@ac-nancy-metz.fr";"88300";"Ecole Primaire";"Vosges";"20 Rue Du Cougnot";"Public";"48.33420471166615";"5.702724621537598"
"Plombières-les-Bains";"Elem";"ce.0880349b@ac-nancy-metz.fr";"88370";"Groupe Scolaire - Alfred Renauld -";"Vosges";"Rue Gérard Grivet";"Public";"47.97007863563135";"6.447025491676947"
"Le Val-d'Ajol";"Elem";"ce.0880350c@ac-nancy-metz.fr";"88340";"Ecole Primaire - du Centre -";"Vosges";"16 Rue De La Gare";"Public";"47.92613104811474";"6.48803105437245"
"Escles";"Elem";"ce.0880433t@ac-nancy-metz.fr";"88260";"Ecole Primaire";"Vosges";"50 Grande Rue";"Public";"48.124230396410674";"6.188834982275869"
"Hennezel";"Elem";"ce.0880436w@ac-nancy-metz.fr";"88260";"Ecole Elémentaire - Clairey -";"Vosges";"7 Rue Des Ecoles";"Public";"48.04044307563996";"6.11122341203493"
"Begnécourt";"Elem";"ce.0880450l@ac-nancy-metz.fr";"88270";"Ecole Elémentaire";"Vosges";"2 Grande Rue";"Public";"48.20562813872041";"6.15888920047765"
"Vittel";"Mater";"ce.0880606f@ac-nancy-metz.fr";"88800";"Ecole Maternelle - Louis Blanc -";"Vosges";"100 Rue Du Lieutenant Gauffre";"Public";"48.19588498109766";"5.94145024029446"
"Belmont-sur-Vair";"Elem";"ce.0880610k@ac-nancy-metz.fr";"88800";"Ecole Elémentaire";"Vosges";"250 Rue De La Voie";"Public";"48.25380876477086";"5.906289193399568"
"Dombrot-sur-Vair";"Mater";"ce.0880614p@ac-nancy-metz.fr";"88170";"Ecole Maternelle - André Jacquemin -";"Vosges";"141 Rue De Vaux";"Public";"48.26514423301718";"5.888367079578159"
"Mandres-sur-Vair";"Elem";"ce.0880617t@ac-nancy-metz.fr";"88800";"Ecole Primaire";"Vosges";"118 Rue Machoit";"Public";"48.22407430517654";"5.893396712457084"
"Saint-Remimont";"Elem";"ce.0880621x@ac-nancy-metz.fr";"88800";"Ecole Elémentaire";"Vosges";"241 Rue Numa Aubry";"Public";"48.245557695258924";"5.898080608019844"
"Saulxures-sur-Moselotte";"Elem";"ce.0880676g@ac-nancy-metz.fr";"88290";"Ecole Elémentaire - Jules Ferry -";"Vosges";"503 Avenue Jules Ferry";"Public";"47.94963428297616";"6.774675776906355"
"Saulxures-sur-Moselotte";"Mater";"ce.0880678j@ac-nancy-metz.fr";"88290";"Ecole Maternelle - Arc en Ciel -";"Vosges";"472 Avenue Jules Ferry";"Public";"47.9497151595179";"6.775691392652363"
"Vagney";"Elem";"ce.0880687u@ac-nancy-metz.fr";"88120";"Ecole Elémentaire - Perce-Neige -";"Vosges";"22 Rue Réné Demangeon";"Public";"48.00693007970872";"6.717050626174721"
"Brû";"Elem";"ce.0880779u@ac-nancy-metz.fr";"88700";"Ecole Primaire";"Vosges";"5 Place De La Mairie";"Public";"48.348916018288605";"6.682580382477167"
"Saint-Benoît-la-Chipotte";"Elem";"ce.0880805x@ac-nancy-metz.fr";"88700";"Ecole Elémentaire - du Centre -";"Vosges";"1  Rue De L'Eglise";"Public";"48.35732382623272";"6.734365879836109"
"Saint-Maurice-sur-Mortagne";"Elem";"ce.0880808a@ac-nancy-metz.fr";"88700";"Ecole Elémentaire";"Vosges";"2 Rue De L'Ecole";"Public";"48.386806603674124";"6.5828187211132105"
"Cleurie";"Elem";"ce.0880835e@ac-nancy-metz.fr";"88120";"Ecole Primaire - La Serpentine -";"Vosges";"Rue De La Mairie";"Public";"48.04626429296105";"6.6770411496760715"
"La Forge";"Elem";"ce.0880845r@ac-nancy-metz.fr";"88530";"Ecole Primaire - les Grillons -";"Vosges";"3 Route De La Mairie";"Public";"48.06545971430954";"6.724209546970722"
"Pouxeux";"Elem";"ce.0880847t@ac-nancy-metz.fr";"88550";"Ecole Elémentaire";"Vosges";"11 Place De La Libération";"Public";"48.1081820432395";"6.5670989317049475"
"Saint-Nabord";"Elem";"ce.0880870t@ac-nancy-metz.fr";"88200";"Ecole Primaire - Les Breuchottes -";"Vosges";"38 Rue Du Rond Pré";"Public";"48.024140309490846";"6.575485525477121"
"Tendon";"Elem";"ce.0880879c@ac-nancy-metz.fr";"88460";"Ecole Primaire";"Vosges";"2 Place De La Mairie";"Public";"48.12127699358244";"6.677882590605193"
"Dounoux";"Elem";"ce.0880897x@ac-nancy-metz.fr";"88220";"Ecole Primaire";"Vosges";"140 Rue D'Epinal";"Public";"48.10648579307226";"6.4438262335737715"
"Xertigny";"Mater";"ce.0880916t@ac-nancy-metz.fr";"88220";"Ecole Maternelle - du Centre -";"Vosges";"18 Rue Du Colonel Sérot";"Public";"48.04699092111039";"6.402216665677382"
"Fresse-sur-Moselle";"Elem";"ce.0880931j@ac-nancy-metz.fr";"88160";"Ecole des Petits Erudits";"Vosges";"3 Ter Rue Charles De Gaulle";"Public";"47.876182009403735";"6.787785649608345"
"Coinches";"Elem";"ce.0880992a@ac-nancy-metz.fr";"88100";"Ecole Primaire";"Vosges";"1 Place Pierre Grandidier";"Public";"48.250938260790186";"7.022090542415033"
"Chantraine";"Mater";"ce.0881065e@ac-nancy-metz.fr";"88000";"Ecole Maternelle - Julia Colin -";"Vosges";"3 Rue Julia Colin";"Public";"48.16710067816202";"6.434171409105276"
"Damas-et-Bettegney";"Elem";"ce.0881068h@ac-nancy-metz.fr";"88270";"Ecole Primaire - Aquarelle -";"Vosges";"3 Place De L'Eglise";"Public";"48.21053812583611";"6.262301077346482"
"Bellefontaine";"Elem";"ce.0881078u@ac-nancy-metz.fr";"88370";"Ecole Primaire";"Vosges";"362 Route De Xertigny";"Public";"48.01514099153858";"6.442525714805731"
"Houécourt";"Elem";"ce.0881098r@ac-nancy-metz.fr";"88170";"Ecole Primaire";"Vosges";"64 Rue De La Mairie";"Public";"48.299758687435116";"5.891797126461469"
"Epinal";"Mater";"ce.0881116k@ac-nancy-metz.fr";"88000";"Ecole Maternelle - Epinettes-Jean Macé";"Vosges";"Allée Des Tamaris";"Public";"48.18745588450651";"6.4510473095956105"
"La Bresse";"Elem";"ce.0881158f@ac-nancy-metz.fr";"88250";"Ecole Elémentaire - du Centre -";"Vosges";"9 Rue De La Résistance";"Public";"48.007051467648694";"6.877792868594959"
"Cheniménil";"Elem";"ce.0881159g@ac-nancy-metz.fr";"88460";"Ecole Primaire";"Vosges";"2 Rue De La Filature";"Public";"48.135271993317744";"6.6013872437109935"
"Moyenmoutier";"Elem";"ce.0881164m@ac-nancy-metz.fr";"88420";"Ecole Primaire - des Trois Hameaux -";"Vosges";"208 Rue Paul Elbel";"Public";"48.37962860455729";"6.892945854271311"
"Corcieux";"Elem";"ce.0881261t@ac-nancy-metz.fr";"88430";"Ecole Primaire";"Vosges";"2 Rue Des Ecoles";"Public";"48.17233549671653";"6.878220718644043"
"Neufchâteau";"Elem";"ce.0881298h@ac-nancy-metz.fr";"88300";"Ecole primaire privée Jeanne d'Arc";"Vosges";"1 Avenue De Herringen";"Privé";"48.35884918005042";"5.69253080964708"
"Raon-l'Etape";"Elem";"ce.0881304p@ac-nancy-metz.fr";"88110";"Ecole primaire privée Sainte Thérèse";"Vosges";"4 Rue Jules Ferry";"Privé";"48.40727968855718";"6.841816834796567"
"Arches";"Elem";"ce.0881322j@ac-nancy-metz.fr";"88380";"Groupe Scolaire - Jean Haedrich -";"Vosges";"8 Rue De La Mairie";"Public";"48.118163933074136";"6.527251256846216"
"Plainfaing";"Elem";"ce.0881333w@ac-nancy-metz.fr";"88230";"Ecole Primaire - La Truche -";"Vosges";"1652 Route De Gérardmer";"Public";"48.15867835108971";"7.009050511284389"
"Anould";"Elem";"ce.0881350p@ac-nancy-metz.fr";"88650";"Ecole Primaire - le Souche -";"Vosges";"98 Rue Jules Ferry";"Public";"48.19600719518275";"6.955227553583551"
"Saint-Nabord";"Elem";"ce.0881377u@ac-nancy-metz.fr";"88200";"Ecole Primaire - Les Herbures -";"Vosges";"19 Rue Du Général De Gaulle";"Public";"48.05110763411383";"6.580562005372569"
"Saint-Etienne-lès-Remiremont";"Mater";"ce.0881393l@ac-nancy-metz.fr";"88200";"Ecole Maternelle - La Tortue Bleue -";"Vosges";"8 Rue Jules Ferry";"Public";"48.02368324537648";"6.605510028848376"
"Charmes";"Mater";"ce.0881414j@ac-nancy-metz.fr";"88130";"Ecole Maternelle - Devant Les Folies -";"Vosges";"30 Rue Kennedy";"Public";"48.371176147431285";"6.284157290355159"
"La Bresse";"Elem";"ce.0881424v@ac-nancy-metz.fr";"88250";"Ecole primaire privée Saint Laurent";"Vosges";"1  Rue Mougel Bey";"Privé";"48.00588878582011";"6.875291005762049"
"Gironcourt-sur-Vraine";"Elem";"ce.0881456e@ac-nancy-metz.fr";"88170";"Ecole Primaire";"Vosges";"1 Bis Rue Des Ecoles";"Public";"48.31267927735542";"5.930367966766052"
"Saulcy-sur-Meurthe";"Elem";"ce.0881481g@ac-nancy-metz.fr";"88580";"Ecole Primaire - Pierre Bernard -";"Vosges";"6 Rue Du Kemberg";"Public";"48.23951440350461";"6.948510040066486"
"Les Poulières";"Elem";"ce.0881482h@ac-nancy-metz.fr";"88600";"Ecole Primaire";"Vosges";"28 Rue De La Mairie";"Public";"48.19876862756484";"6.793484302834362"
"Epinal";"Elem";"ce.0881483j@ac-nancy-metz.fr";"88000";"Ecole Elémentaire - Saint Laurent -";"Vosges";"3 Place Du Souvenir";"Public";"48.14709865884065";"6.4545511785842935"
"Dogneville";"Elem";"ce.0881488p@ac-nancy-metz.fr";"88000";"Ecole Primaire";"Vosges";"75 Rue Derrière L'Eglise";"Public";"48.22350546964044";"6.459965099620438"
"Archettes";"Elem";"ce.0881490s@ac-nancy-metz.fr";"88380";"Ecole Primaire";"Vosges";"19 Route D'Epinal";"Public";"48.124182881637054";"6.534400001540664"
"Golbey";"Mater";"ce.0881491t@ac-nancy-metz.fr";"88190";"Ecole Maternelle - Les Bosquets -";"Vosges";"Rue Des Bosquets";"Public";"48.184543476828026";"6.428573829164213"
"Sainte-Marguerite";"Elem";"ce.0881539v@ac-nancy-metz.fr";"88100";"Ecole Primaire - du Centre -";"Vosges";"283 Rue D'Alsace";"Public";"48.26858335889715";"6.980568437704348"
"Saint-Dié-des-Vosges";"Elem";"ce.0881584u@ac-nancy-metz.fr";"88100";"Groupe Scolaire - Gaston Colnat -";"Vosges";"26 Rue Du Maréchal Foch";"Public";"48.28978009754999";"6.946933916348053"
"Saint-Dié-des-Vosges";"Elem";"ce.0881600l@ac-nancy-metz.fr";"88100";"Groupe Scolaire - Clémencet - Darmois -";"Vosges";"22 Rue De Foucharupt";"Public";"48.27996690291168";"6.951763070074541"
"Darney";"Elem";"ce.0881605s@ac-nancy-metz.fr";"88260";"Ecole Elémentaire";"Vosges";"Chemin Des Ecoliers";"Public";"48.08871185375131";"6.043595326902581"
"Moyenmoutier";"Elem";"ce.0881611y@ac-nancy-metz.fr";"88420";"Ecole Elémentaire - Le Tambour -";"Vosges";"62 Route Des Fermes Saint-Benoît";"Public";"48.376787767979444";"6.913002129820388"
"Uxegney";"Mater";"ce.0881649p@ac-nancy-metz.fr";"88390";"Ecole Maternelle - Pré des Lins -";"Vosges";"1 Bis Rue De La Mairie";"Public";"48.19444513472589";"6.371266416922488"
"Epinal";"Elem";"ce.0881653u@ac-nancy-metz.fr";"88000";"Ecole Primaire - Gaston Rimey";"Vosges";"24 Rue Jules Méline";"Public";"48.15490739169703";"6.453635231774555"
"Etival-Clairefontaine";"Elem";"ce.0881654v@ac-nancy-metz.fr";"88480";"Ecole Stivalienne";"Vosges";"8 Rue Du Jard";"Public";"48.36660146799623";"6.878787383137743"
"Bulgnéville";"Elem";"ce.0881666h@ac-nancy-metz.fr";"88140";"Ecole Elémentaire";"Vosges";"17 Place Réné Linge, Bp 5";"Public";"48.206038334401995";"5.834761352948724"
"Rambervillers";"Elem";"ce.0881668k@ac-nancy-metz.fr";"88700";"Ecole Elémentaire - Jules Ferry -";"Vosges";"1 Rue Jules Ferry";"Public";"48.332496699631264";"6.639724835741931"
"Saint-Etienne-lès-Remiremont";"Elem";"ce.0881670m@ac-nancy-metz.fr";"88200";"Ecole Elémentaire - Le Fossard -";"Vosges";"11 Route De Xennois";"Public";"48.02312707857362";"6.611042233316028"
"Epinal";"Elem";"ce.0881682a@ac-nancy-metz.fr";"88000";"Ecole Primaire - de la Loge Blanche";"Vosges";"9 Rue Des Fusillés De La Résistance";"Public";"48.16714940381698";"6.452988784415701"
"Epinal";"Elem";"ce.0881701w@ac-nancy-metz.fr";"88000";"Ecole Elémentaire d'Application - Jean Macé -";"Vosges";"15 Rue Charles Perrault";"Public";"48.18574219390113";"6.45491653554814"
"Isches";"Elem";"ce.0881720s@ac-nancy-metz.fr";"88320";"Ecole Primaire";"Vosges";"258 Grand'Rue";"Public";"48.01889407683569";"5.829410461506187"
"Ban-de-Laveline";"Elem";"ce.0881756f@ac-nancy-metz.fr";"88520";"Groupe Scolaire Simone Veil";"Vosges";"14 Rue Du Stade";"Public";"48.24183794518649";"7.074189493188897"
"Savigny";"Elem";"ce.0881757g@ac-nancy-metz.fr";"88130";"Ecole Primaire - Terre de Légendes -";"Vosges";"Route De Gircourt";"Public";"48.35478006075301";"6.215969707707128"
"Mandray";"Elem";"ce.0880188b@ac-nancy-metz.fr";"88650";"Ecole Primaire - du Centre -";"Vosges";"290 Route De La Haute Mandray";"Public";"48.21631975964897";"7.003880685844716"
"Saint-Léonard";"Elem";"ce.0880199n@ac-nancy-metz.fr";"88650";"Groupe Scolaire";"Vosges";"15 Route De Mardichamp, Contramoulin";"Public";"48.2199818751181";"6.958817737412096"
"Wasselonne";"Elem";"ce.0672555n@ac-strasbourg.fr";"67310";"Ecole primaire Paul Fort";"Bas-Rhin";"6 Cour Du Château";"Public";"48.63792147751509";"7.445663146555452"
"Surbourg";"Elem";"ce.0672577m@ac-strasbourg.fr";"67250";"Ecole primaire";"Bas-Rhin";"22 Rue Des Ecoles";"Public";"48.90921333473365";"7.846015405787265"
"Mundolsheim";"Mater";"ce.0672634z@ac-strasbourg.fr";"67450";"Ecole maternelle Haldenbourg";"Bas-Rhin";"15 Rue Du Haldenbourg";"Public";"48.63486662167919";"7.707150544254904"
"Strasbourg";"Elem";"ce.0672647n@ac-strasbourg.fr";"67200";"Ecole primaire Gustave Doré";"Bas-Rhin";"177 Route De Mittelhausbergen";"Public";"48.597745644178424";"7.715515726969837"
"Dettwiller";"Elem";"ce.0672648p@ac-strasbourg.fr";"67490";"Ecole primaire";"Bas-Rhin";"37 Rue Du Château";"Public";"48.754886992092594";"7.464873780135362"
"Strasbourg";"Elem";"ce.0672665h@ac-strasbourg.fr";"67200";"Ecole primaire Eléonore";"Bas-Rhin";"5 Place Montaigne";"Public";"48.59041199660061";"7.704581375039391"
"Lobsann";"Elem";"ce.0672676v@ac-strasbourg.fr";"67250";"Ecole primaire";"Bas-Rhin";"32 Rue Principale";"Public";"48.96380008930132";"7.845728100350039"
"Berstheim";"Elem";"ce.0672680z@ac-strasbourg.fr";"67170";"Ecole primaire intercommunale";"Bas-Rhin";"1 Rue Gouvion Saint Cyr";"Public";"48.78864593604092";"7.6732264416602645"
"Weitbruch";"Mater";"ce.0672786p@ac-strasbourg.fr";"67500";"Ecole maternelle";"Bas-Rhin";"104 Rue Principale";"Public";"48.75391261772123";"7.7760225703877275"
"Mommenheim";"Elem";"ce.0672799d@ac-strasbourg.fr";"67670";"Ecole primaire les coquelicots";"Bas-Rhin";"6 Rue Des Vergers";"Public";"48.758480579266084";"7.647470347489242"
"Sessenheim";"Mater";"ce.0672832p@ac-strasbourg.fr";"67770";"Ecole maternelle";"Bas-Rhin";"1 Rue Henri Loux";"Public";"48.79922746705282";"7.987139444345444"
"Hengwiller";"Elem";"ce.0672838w@ac-strasbourg.fr";"67440";"Ecole élémentaire";"Bas-Rhin";"4 Rue De L'Ecole";"Public";"48.667380200470404";"7.333681522370124"
"Valff";"Elem";"ce.0672854n@ac-strasbourg.fr";"67210";"Ecole primaire";"Bas-Rhin";"133 Rue Principale";"Public";"48.42156873293588";"7.521183171490138"
"Sélestat";"Elem";"ce.0672855p@ac-strasbourg.fr";"67600";"Ecole élémentaire Quartier Ouest";"Bas-Rhin";"5 Rue Mozart";"Public";"48.25982057490989";"7.4350404518128235"
"Herrlisheim";"Mater";"ce.0672874k@ac-strasbourg.fr";"67850";"Ecole maternelle";"Bas-Rhin";"2 A Rue Du Collège";"Public";"48.73092191702724";"7.902185921004034"
"Haguenau";"Mater";"ce.0672882u@ac-strasbourg.fr";"67500";"Ecole maternelle Metzgerhof";"Bas-Rhin";"23 Rue Du Chemin Long";"Public";"48.82173164129617";"7.780349549590348"
"Berstett";"Mater";"ce.0672888a@ac-strasbourg.fr";"67370";"Ecole maternelle intercommunale la fleur des champs";"Bas-Rhin";"Route De Rumersheim";"Public";"48.6967812770705";"7.6091999625331"
"Strasbourg";"Elem";"ce.0672903s@ac-strasbourg.fr";"67000";"Ecole élémentaire publique Jean-Baptiste Schwilgué";"Bas-Rhin";"14 Rue De La Liepvrette";"Public";"48.61712126934448";"7.7733816935379085"
"Schwindratzheim";"Elem";"ce.0672909y@ac-strasbourg.fr";"67270";"Ecole élémentaire publique le gypsberg";"Bas-Rhin";"4 Rue De L'Ecole";"Public";"48.75589763546844";"7.597644587659381"
"Stotzheim";"Elem";"ce.0672913c@ac-strasbourg.fr";"67140";"Ecole élémentaire publique";"Bas-Rhin";"32 Route Romaine";"Public";"48.37877395518952";"7.488229805183914"
"Offendorf";"Elem";"ce.0672934a@ac-strasbourg.fr";"67850";"Ecole élémentaire Les boutons d'or";"Bas-Rhin";"1 Rue Des Ecoles";"Public";"48.7112610969401";"7.913195179481612"
"Souffelweyersheim";"Elem";"ce.0672956z@ac-strasbourg.fr";"67460";"Ecole élémentaire publique Dannenberger";"Bas-Rhin";"6 A Rue De La Ville";"Public";"48.63082224957587";"7.745946428139424"
"Gungwiller";"Elem";"ce.0672961e@ac-strasbourg.fr";"67320";"Ecole élémentaire";"Bas-Rhin";"7 Rue De La Fontaine";"Public";"48.88173960915864";"7.158249687489219"
"Wolfskirchen";"Mater";"ce.0672966k@ac-strasbourg.fr";"67260";"ecole maternelle publique";"Bas-Rhin";"30 Rue Principale";"Public";"48.87878788251367";"7.076094512470355"
"Eschbourg";"Elem";"ce.0672980a@ac-strasbourg.fr";"67320";"Ecole élémentaire publique Le Rehthal";"Bas-Rhin";"Rue Principale";"Public";"48.81658920766773";"7.284508936950099"
"Strasbourg";"Elem";"ce.0673016p@ac-strasbourg.fr";"67000";"Ecole européenne de Strasbourg (P)";"Bas-Rhin";"2 Rue Peter Schwarber";"Public";"48.60093793385605";"7.776082913293106"
"Strasbourg";"Elem";"ce.0673092x@ac-strasbourg.fr";"67000";"Ecole élémentaire publique Conseil des XV - cycle 3";"Bas-Rhin";"6 Rue De Wallonie";"Public";"48.58284623790231";"7.776031609391551"
"Gries";"Elem";"jerome@les-roseaux.fr";"67240";"Ecole primaire privée Les Roseaux";"Bas-Rhin";"5 Rue Des Peupliers";"Privé";"48.76100521383291";"7.814453253383372"
"Strasbourg";"Elem";"janel.hooven@internationalschoolstrasbourg.com";"67000";"International School Strasbourg";"Bas-Rhin";"7 Rue De Soultz";"Privé";"48.5681368082729";"7.778078650309621"
"Saverne";"Elem";"contact@courdesdragons.fr";"67700";"Ecole élémentaire privée La cour des dragons";"Bas-Rhin";"10 Rue Des Murs";"Privé";"48.74018344824433";"7.362001289055616"
"Strasbourg";"Elem";"ce.0673270r@ac-strasbourg.fr";"67100";"Ecole primaire Krimmeri";"Bas-Rhin";"139 Bis Avenue De Colmar";"Public";"48.56179576719472";"7.752986779139396"
"Strasbourg";"Elem";"info@yunus-emre.fr";"67200";"Ecole élémentaire privée Yunus Emre";"Bas-Rhin";"14 Rue Thomas Mann";"Privé";"48.588696245571825";"7.711612659424537"
"Colmar";"Elem";"ce.0680189l@ac-strasbourg.fr";"68000";"Ecole Primaire Louis Pasteur";"Haut-Rhin";"17 Rue Saint Joseph";"Public";"48.07931067713038";"7.346158134207802"
"Feldkirch";"Elem";"ce.0680220v@ac-strasbourg.fr";"68540";"Ecole primaire Les Hirondelles";"Haut-Rhin";"3 Rue Des Bois";"Public";"47.86493765310338";"7.275670605628766"
"Guebwiller";"Elem";"ce.0680225a@ac-strasbourg.fr";"68500";"Ecole élémentaire Emile Storck";"Haut-Rhin";"28 Rue De L'Eglise";"Public";"47.910990069760764";"7.21037370129849"
"Niederentzen";"Elem";"ce.0680251d@ac-strasbourg.fr";"68127";"Ecole primaire intercommunale Aux Quatre Vents";"Haut-Rhin";"30 Rue Principale";"Public";"47.9488707713943";"7.3813577252824505"
"Oberentzen";"Elem";"ce.0680254g@ac-strasbourg.fr";"68127";"Ecole primaire intercommunale Les Rives de l'Ill";"Haut-Rhin";"31 Rue Principale";"Public";"47.94441559876497";"7.379205213180646"
"Réguisheim";"Elem";"ce.0680263s@ac-strasbourg.fr";"68890";"Ecole Elémentaire Les Tilleuls";"Haut-Rhin";"Lotissement Les Tilleuls";"Public";"47.895248158670036";"7.346739850193045"
"Rustenhart";"Elem";"ce.0680268x@ac-strasbourg.fr";"68740";"Ecole primaire";"Haut-Rhin";"3 Rue Des Ecoles";"Public";"47.94070985384051";"7.459022569901224"
"Staffelfelden";"Elem";"ce.0680303k@ac-strasbourg.fr";"68850";"Ecole Primaire Rossalmend";"Haut-Rhin";"1 Rue Peau D'Ane";"Public";"47.82543276407991";"7.268162622558472"
"Thann";"Elem";"ce.0680307p@ac-strasbourg.fr";"68800";"Ecole Primaire Bungert";"Haut-Rhin";"1 Place Du Bungert, Bp 93";"Public";"47.81091166979511";"7.10486065551348"
"Wittelsheim";"Elem";"ce.0680322f@ac-strasbourg.fr";"68310";"Ecole Elémentaire Centre";"Haut-Rhin";"11 Rue Des Ecoles";"Public";"47.80835986312548";"7.23766135320084"
"Bernwiller";"Elem";"ce.0680412d@ac-strasbourg.fr";"68210";"Ecole primaire Jean-Jacques Henner";"Haut-Rhin";"1 Rue Des Seigneurs, Bernwiller";"Public";"47.69143662767911";"7.194405757718631"
